portid,year,month,portname,mean_n_total,median_n_total,std_n_total,cv_n_total,mean_n_tanker,tanker_share,mean_capacity,mean_capacity_tanker,tanker_capacity_share,mean_n_container,mean_n_dry_bulk,mean_n_general_cargo,mean_n_cargo,disruption_frequency_total,disruption_frequency_tanker,strong_disruption_frequency_total,strong_disruption_frequency_tanker,max_drop_n_total,max_drop_n_tanker,observed_days,estimated_7d_lost_vessels,estimated_14d_lost_vessels,estimated_30d_lost_vessels,estimated_7d_lost_tankers,estimated_14d_lost_tankers,estimated_30d_lost_tankers,estimated_7d_lost_capacity,estimated_14d_lost_capacity,estimated_30d_lost_capacity,estimated_7d_lost_tanker_capacity,estimated_14d_lost_tanker_capacity,estimated_30d_lost_tanker_capacity,criticality_score,criticality_class
chokepoint4,2024,2,Bab el-Mandeb Strait,34.724137931034484,33.0,6.198482255037104,0.17850644031387886,12.10344827586207,0.3485600794438928,1386680.103448276,692926.8965517242,0.4997020544454439,4.551724137931035,13.586206896551724,4.068965517241379,22.620689655172413,0.0,0.0,0.0,0.0,0.2728904847396768,0.391304347826087,29,243.0689655172414,486.1379310344828,1041.7241379310344,84.72413793103449,169.44827586206898,363.1034482758621,9706760.724137932,19413521.448275864,41600403.10344828,4850488.275862069,9700976.551724138,20787806.896551725,16.23,2
chokepoint4,2024,3,Bab el-Mandeb Strait,32.38709677419355,32.0,6.751184682976457,0.20845291351819736,12.387096774193548,0.3824701195219123,1269491.5161290322,668708.3225806452,0.5267528881324773,4.451612903225806,11.064516129032258,4.129032258064516,20.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.41577409931840315,0.6134020618556701,31,226.70967741935488,453.41935483870975,971.6129032258066,86.70967741935483,173.41935483870967,371.61290322580646,8886440.612903226,17772881.225806452,38084745.48387097,4680958.258064517,9361916.516129034,20061249.677419357,17.435,2
chokepoint4,2024,4,Bab el-Mandeb Strait,32.06666666666667,31.0,6.164041068880915,0.1922258129588643,11.933333333333334,0.3721413721413721,1165823.0,591926.9,0.5077330778342853,5.1,11.333333333333334,3.3,20.133333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.43157894736842106,0.6610169491525424,30,224.4666666666667,448.9333333333334,962.0000000000001,83.53333333333333,167.06666666666666,358.0,8160761.0,16321522.0,34974690.0,4143488.3000000003,8286976.600000001,17757807.0,16.618,2
chokepoint4,2024,5,Bab el-Mandeb Strait,31.903225806451612,32.0,4.338623735008429,0.1359932616635605,11.580645161290322,0.36299292214357937,1155331.0967741935,601787.8064516129,0.5208790866374738,4.709677419354839,10.548387096774194,4.67741935483871,20.322580645161292,0.0,0.03225806451612903,0.0,0.0,0.23625254582484728,0.7376093294460642,31,223.32258064516128,446.64516129032256,957.0967741935484,81.06451612903226,162.1290322580645,347.41935483870964,8087317.677419354,16174635.354838708,34659932.9032258,4212514.64516129,8425029.29032258,18053634.193548385,15.058,1
chokepoint4,2024,6,Bab el-Mandeb Strait,31.066666666666666,29.0,5.225490132651366,0.16820247208105255,11.566666666666666,0.3723175965665236,1146654.1,611091.4666666667,0.5329344452408679,5.3,9.766666666666667,4.1,19.5,0.0,0.0,0.0,0.0,0.24290220820189273,0.4561933534743202,30,217.46666666666667,434.93333333333334,932.0,80.96666666666667,161.93333333333334,347.0,8026578.700000001,16053157.400000002,34399623.0,4277640.266666667,8555280.533333333,18332744.0,15.134,1
chokepoint4,2024,7,Bab el-Mandeb Strait,28.741935483870968,29.0,5.079158341926897,0.17671594680104805,11.225806451612904,0.39057239057239057,1032324.2258064516,552035.6129032258,0.5347502258527117,5.225806451612903,8.483870967741936,3.3548387096774195,17.516129032258064,0.06451612903225806,0.03225806451612903,0.0,0.0,0.4456521739130435,0.6439169139465876,31,201.19354838709677,402.38709677419354,862.258064516129,78.58064516129033,157.16129032258067,336.77419354838713,7226269.580645162,14452539.161290323,30969726.774193548,3864249.290322581,7728498.580645162,16561068.387096774,17.313,2
chokepoint4,2024,8,Bab el-Mandeb Strait,31.0,30.0,5.272570530585627,0.17008292034147185,10.709677419354838,0.34547346514047866,1032498.9677419355,478767.8064516129,0.46369809695662273,5.838709677419355,10.32258064516129,3.838709677419355,20.29032258064516,0.0,0.0,0.0,0.0,0.2482915717539863,0.5548961424332344,31,217.0,434.0,930.0,74.96774193548387,149.93548387096774,321.2903225806451,7227492.774193549,14454985.548387097,30974969.032258064,3351374.64516129,6702749.29032258,14363034.193548387,13.733,1
chokepoint4,2024,9,Bab el-Mandeb Strait,30.366666666666667,30.0,4.852893437181954,0.15980988267339036,10.6,0.34906695938529086,1042035.4666666667,534794.8666666667,0.5132213670014559,5.5,9.266666666666667,4.5,19.766666666666666,0.0,0.0,0.0,0.0,0.27552140504939626,0.5222929936305732,30,212.56666666666666,425.1333333333333,911.0,74.2,148.4,318.0,7294248.266666667,14588496.533333333,31261064.0,3743564.066666667,7487128.133333334,16043846.0,14.036,1
chokepoint4,2024,10,Bab el-Mandeb Strait,31.419354838709676,31.0,5.572397410740355,0.17735556440754724,10.35483870967742,0.3295687885010267,1016663.3870967742,450742.4516129032,0.4433546612709856,6.225806451612903,10.32258064516129,4.193548387096774,21.06451612903226,0.0,0.03225806451612903,0.0,0.0,0.25566343042071193,0.6261682242990654,31,219.93548387096774,439.8709677419355,942.5806451612902,72.48387096774194,144.96774193548387,310.6451612903226,7116643.70967742,14233287.41935484,30499901.612903226,3155197.1612903224,6310394.322580645,13522273.548387097,13.351,1
chokepoint4,2024,11,Bab el-Mandeb Strait,32.96666666666667,31.5,5.4296969708633185,0.16470263814550004,11.366666666666667,0.3447927199191102,1026998.7666666667,496427.6,0.48337701671371686,7.233333333333333,9.433333333333334,4.266666666666667,21.6,0.0,0.0,0.0,0.0,0.25925925925925924,0.38953488372093026,30,230.76666666666668,461.53333333333336,989.0,79.56666666666666,159.13333333333333,341.0,7188991.366666667,14377982.733333334,30809963.0,3474993.1999999997,6949986.399999999,14892828.0,14.012,1
chokepoint4,2024,12,Bab el-Mandeb Strait,31.774193548387096,31.0,6.003941357804637,0.18895653004258248,11.32258064516129,0.35634517766497464,1051870.7741935484,516216.93548387097,0.4907607931969075,6.225806451612903,9.419354838709678,4.548387096774194,20.451612903225808,0.03225806451612903,0.0,0.0,0.0,0.38461538461538464,0.3712574850299401,31,222.41935483870967,444.83870967741933,953.2258064516129,79.25806451612902,158.51612903225805,339.6774193548387,7363095.419354838,14726190.838709677,31556123.225806452,3613518.5483870967,7227037.096774193,15486508.064516129,15.608,1
chokepoint4,2025,1,Bab el-Mandeb Strait,31.967741935483872,30.0,7.236407354333328,0.2263659212758155,10.516129032258064,0.32896064581231077,1068105.8387096773,471911.22580645164,0.44182065924903363,7.387096774193548,9.67741935483871,3.935483870967742,21.451612903225808,0.0,0.0,0.0,0.0,0.4012605042016807,0.6352583586626139,31,223.7741935483871,447.5483870967742,959.0322580645161,73.61290322580645,147.2258064516129,315.48387096774195,7476740.870967741,14953481.741935482,32043175.16129032,3303378.5806451617,6606757.161290323,14157336.77419355,13.647,1
chokepoint4,2025,2,Bab el-Mandeb Strait,31.714285714285715,32.0,4.790864322059324,0.151063289434303,10.571428571428571,0.3333333333333333,1068793.8214285714,506078.39285714284,0.47350422757937377,7.25,8.821428571428571,4.464285714285714,21.142857142857142,0.0,0.0,0.0,0.0,0.35344827586206895,0.43037974683544306,28,222.0,444.0,951.4285714285714,74.0,148.0,317.1428571428571,7481556.75,14963113.5,32063814.64285714,3542548.75,7085097.5,15182351.785714285,13.866,1
chokepoint4,2025,3,Bab el-Mandeb Strait,32.74193548387097,34.0,6.175045165478462,0.18859743855155894,11.838709677419354,0.3615763546798029,1236679.2580645161,649659.9677419355,0.5253261615778175,7.193548387096774,9.483870967741936,3.7096774193548385,20.903225806451612,0.03225806451612903,0.03225806451612903,0.0,0.0,0.39618644067796605,0.6296296296296297,31,229.19354838709677,458.38709677419354,982.258064516129,82.87096774193547,165.74193548387095,355.1612903225806,8656754.806451613,17313509.612903226,37100377.741935484,4547619.774193549,9095239.548387097,19489799.032258064,16.974,2
chokepoint4,2025,4,Bab el-Mandeb Strait,32.7,32.0,6.063741874225961,0.18543553132189483,11.666666666666666,0.3567787971457696,1223035.5,626977.8,0.5126407205678004,6.5,9.166666666666666,4.533333333333333,21.033333333333335,0.0,0.0,0.0,0.0,0.3808049535603715,0.5810055865921788,30,228.90000000000003,457.80000000000007,981.0000000000001,81.66666666666666,163.33333333333331,350.0,8561248.5,17122497.0,36691065.0,4388844.600000001,8777689.200000001,18809334.0,15.36,1
chokepoint4,2025,5,Bab el-Mandeb Strait,32.87096774193548,33.0,5.155850628065628,0.15685119673212414,11.193548387096774,0.3405299313052012,1159399.5161290322,610150.7741935484,0.5262644720007312,6.67741935483871,8.64516129032258,5.419354838709677,21.677419354838708,0.0,0.0,0.0,0.0,0.32098765432098764,0.47674418604651164,31,230.09677419354836,460.1935483870967,986.1290322580644,78.35483870967742,156.70967741935485,335.80645161290323,8115796.612903226,16231593.225806452,34781985.48387097,4271055.419354838,8542110.838709677,18304523.225806452,14.88,1
chokepoint4,2025,6,Bab el-Mandeb Strait,31.5,31.0,6.7197598479256015,0.2133257094579556,11.533333333333333,0.36613756613756615,1116169.3,585846.1,0.5248720780978298,6.433333333333334,8.866666666666667,4.133333333333334,19.966666666666665,0.0,0.0,0.0,0.0,0.3936170212765957,0.4690265486725664,30,220.5,441.0,945.0,80.73333333333333,161.46666666666667,346.0,7813185.100000001,15626370.200000001,33485079.0,4100922.6999999997,8201845.399999999,17575383.0,14.876,1
chokepoint4,2025,7,Bab el-Mandeb Strait,30.838709677419356,30.0,6.121529080186575,0.19850146598931362,10.741935483870968,0.348326359832636,1127721.0967741935,575577.5806451613,0.5103900089229338,6.709677419354839,8.709677419354838,3.935483870967742,20.096774193548388,0.03225806451612903,0.0,0.0,0.0,0.4168466522678186,0.5522388059701492,31,215.8709677419355,431.741935483871,925.1612903225807,75.19354838709677,150.38709677419354,322.258064516129,7894047.677419354,15788095.354838708,33831632.9032258,4029043.0645161294,8058086.129032259,17267327.41935484,15.897,2
chokepoint4,2025,8,Bab el-Mandeb Strait,34.58064516129032,34.0,6.5154902273908615,0.18841436291895217,11.419354838709678,0.33022388059701496,1190967.7741935484,556301.0,0.4670999602627313,6.709677419354839,10.64516129032258,5.096774193548387,23.161290322580644,0.0,0.0,0.0,0.0,0.2923076923076923,0.4444444444444445,31,242.06451612903226,484.1290322580645,1037.4193548387095,79.93548387096774,159.8709677419355,342.58064516129036,8336774.419354838,16673548.838709677,35729033.22580645,3894107.0,7788214.0,16689030.0,14.711,1
chokepoint4,2025,9,Bab el-Mandeb Strait,33.4,33.0,5.629969069554284,0.16856194819024803,10.9,0.3263473053892216,1243879.0666666667,594596.3666666667,0.4780178255270904,6.1,11.366666666666667,4.366666666666666,22.5,0.0,0.0,0.0,0.0,0.30501930501930496,0.41935483870967744,30,233.79999999999998,467.59999999999997,1002.0,76.3,152.6,327.0,8707153.466666667,17414306.933333334,37316372.0,4162174.566666667,8324349.133333334,17837891.0,14.865,1
chokepoint4,2025,10,Bab el-Mandeb Strait,35.61290322580645,34.0,6.849220974460471,0.19232413968140818,12.387096774193548,0.3478260869565218,1358775.0967741935,694489.4516129033,0.5111143509044722,6.612903225806452,11.129032258064516,4.741935483870968,23.225806451612904,0.0,0.0,0.0,0.0,0.30769230769230765,0.4886363636363636,31,249.29032258064512,498.58064516129025,1068.3870967741934,86.70967741935483,173.41935483870967,371.61290322580646,9511425.677419353,19022851.354838707,40763252.9032258,4861426.161290323,9722852.322580647,20834683.5483871,16.249,2
chokepoint4,2025,11,Bab el-Mandeb Strait,37.4,38.0,6.327825796460016,0.16919320311390418,12.8,0.34224598930481287,1405421.3,684203.4666666667,0.48683157617339845,6.166666666666667,12.633333333333333,4.933333333333334,24.6,0.0,0.0,0.0,0.0,0.2944496707431796,0.5081967213114754,30,261.8,523.6,1122.0,89.60000000000001,179.20000000000002,384.0,9837949.1,19675898.2,42162639.0,4789424.266666667,9578848.533333333,20526104.0,16.426,2
chokepoint4,2025,12,Bab el-Mandeb Strait,31.64516129032258,33.0,7.791227490354239,0.2462059655463623,11.129032258064516,0.3516819571865443,1208498.7741935484,591603.1290322581,0.48953556401167625,5.741935483870968,9.774193548387096,4.354838709677419,20.516129032258064,0.06451612903225806,0.06451612903225806,0.0,0.0,0.6613358419567262,0.6551724137931034,31,221.51612903225805,443.0322580645161,949.3548387096774,77.90322580645162,155.80645161290323,333.8709677419355,8459491.41935484,16918982.83870968,36254963.22580645,4141221.9032258065,8282443.806451613,17748093.870967742,17.712,2
chokepoint4,2026,1,Bab el-Mandeb Strait,32.064516129032256,31.0,5.189319055335152,0.16183993029717275,10.774193548387096,0.33601609657947684,1119144.8709677418,547118.1935483871,0.48887164453989373,5.838709677419355,10.193548387096774,4.387096774193548,21.29032258064516,0.0,0.0,0.0,0.0,0.3181818181818182,0.6428571428571428,31,224.4516129032258,448.9032258064516,961.9354838709677,75.41935483870967,150.83870967741933,323.22580645161287,7834014.0967741925,15668028.193548385,33574346.129032254,3829827.3548387103,7659654.709677421,16413545.806451615,14.29,1
chokepoint4,2026,2,Bab el-Mandeb Strait,34.714285714285715,34.0,6.715692749115991,0.19345616972762114,12.5,0.36008230452674894,1246259.6785714286,624702.9642857143,0.5012622770575417,5.5,10.928571428571429,4.821428571428571,22.214285714285715,0.03571428571428571,0.0,0.0,0.0,0.3451143451143452,0.30835734870317,28,243.0,486.0,1041.4285714285716,87.5,175.0,375.0,8723817.75,17447635.5,37387790.35714286,4372920.75,8745841.5,18741088.92857143,17.206,2
chokepoint4,2026,3,Bab el-Mandeb Strait,32.645161290322584,32.0,7.021625581476957,0.21508932117172494,13.0,0.39822134387351776,1206522.935483871,633792.5806451613,0.5253050414586453,5.0,9.806451612903226,3.967741935483871,19.64516129032258,0.03225806451612903,0.0,0.0,0.0,0.43731490621915103,0.43548387096774194,31,228.51612903225808,457.03225806451616,979.3548387096776,91.0,182.0,390.0,8445660.548387097,16891321.096774194,36195688.06451613,4436548.064516129,8873096.129032258,19013777.41935484,17.351,2
chokepoint4,2026,4,Bab el-Mandeb Strait,34.19230769230769,35.5,6.006791028622392,0.17567667800245465,13.192307692307692,0.3858267716535433,1257289.7307692308,637635.9230769231,0.5071511422325917,5.615384615384615,9.692307692307692,4.615384615384615,21.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.3693693693693693,0.6212121212121212,26,239.34615384615387,478.69230769230774,1025.7692307692307,92.34615384615384,184.69230769230768,395.7692307692308,8801028.115384616,17602056.230769232,37718691.92307692,4463451.461538462,8926902.923076924,19129077.692307692,17.751,2
chokepoint5,2019,1,Malacca Strait,170.09677419354838,173.0,14.875830147613451,0.08745509853518244,67.58064516129032,0.3973070358429736,6674320.9677419355,2975071.935483871,0.4457490057584691,43.03225806451613,41.58064516129032,12.096774193548388,102.51612903225806,0.0,0.0,0.0,0.0,0.15834038950042342,0.23758675920982378,31,1190.6774193548388,2381.3548387096776,5102.903225806452,473.06451612903226,946.1290322580645,2027.4193548387095,46720246.77419355,93440493.5483871,200229629.03225806,20825503.548387095,41651007.09677419,89252158.06451613,57.349,3
chokepoint5,2019,2,Malacca Strait,172.67857142857142,173.5,12.96163447463198,0.07506220585102284,70.14285714285714,0.40620475698035163,6626161.357142857,3133990.25,0.47297222042768805,42.75,39.42857142857143,14.142857142857142,102.53571428571429,0.0,0.0,0.0,0.0,0.13160941721343103,0.1530460624071322,28,1208.75,2417.5,5180.357142857142,491.0,982.0,2104.285714285714,46383129.5,92766259.0,198784840.71428573,21937931.75,43875863.5,94019707.5,58.463,3
chokepoint5,2019,3,Malacca Strait,165.51612903225808,164.0,13.012483666955962,0.07861761716539364,63.67741935483871,0.3847203274215552,6468855.483870967,3005316.2258064514,0.46458237215218606,41.774193548387096,39.935483870967744,14.161290322580646,101.83870967741936,0.0,0.03225806451612903,0.0,0.0,0.12815338042381427,0.2181467181467181,31,1158.6129032258066,2317.225806451613,4965.483870967742,445.741935483871,891.483870967742,1910.3225806451615,45281988.38709677,90563976.77419354,194065664.51612902,21037213.58064516,42074427.16129032,90159486.77419354,56.285,3
chokepoint5,2019,4,Malacca Strait,172.93333333333334,173.0,14.40051084662201,0.08327203650706637,66.06666666666666,0.38203546646106396,6869949.4,3055511.6,0.44476478967952804,45.53333333333333,41.63333333333333,13.333333333333334,106.86666666666666,0.0,0.0,0.0,0.0,0.18536009445100357,0.1675392670157068,30,1210.5333333333333,2421.0666666666666,5188.0,462.46666666666664,924.9333333333333,1982.0,48089645.800000004,96179291.60000001,206098482.0,21388581.2,42777162.4,91665348.0,58.359,3
chokepoint5,2019,5,Malacca Strait,168.0,167.0,12.457929201917949,0.07415434048760684,67.80645161290323,0.4036098310291859,6382828.0322580645,2884037.290322581,0.45184317605722646,42.774193548387096,38.806451612903224,12.903225806451612,100.19354838709677,0.0,0.03225806451612903,0.0,0.0,0.15277505393214358,0.27014698428788647,31,1176.0,2352.0,5040.0,474.6451612903226,949.2903225806452,2034.193548387097,44679796.22580645,89359592.4516129,191484840.96774194,20188261.032258067,40376522.064516135,86521118.70967743,55.976,3
chokepoint5,2019,6,Malacca Strait,162.36666666666667,166.0,16.96544832244669,0.10448849305551236,65.5,0.40340792445083146,6076040.566666666,2586675.433333333,0.4257172750827091,42.03333333333333,36.766666666666666,12.566666666666666,96.86666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.3213213213213213,0.3883639980109398,30,1136.5666666666666,2273.133333333333,4871.0,458.5,917.0,1965.0,42532283.96666667,85064567.93333334,182281217.0,18106728.03333333,36213456.06666666,77600263.0,54.436,3
chokepoint5,2019,7,Malacca Strait,166.19354838709677,168.0,12.43494901434048,0.0748220922834928,64.48387096774194,0.3880046583850932,6354647.645161291,2768043.35483871,0.4355935229463777,42.12903225806452,40.41935483870968,13.225806451612904,101.70967741935483,0.0,0.03225806451612903,0.0,0.0,0.11585365853658537,0.2712550607287449,31,1163.3548387096773,2326.7096774193546,4985.806451612903,451.38709677419354,902.7741935483871,1934.516129032258,44482533.51612903,88965067.03225806,190639429.35483873,19376303.48387097,38752606.96774194,83041300.6451613,54.868,3
chokepoint5,2019,8,Malacca Strait,164.7741935483871,166.0,17.396761532766867,0.10557940632650212,64.41935483870968,0.3909553641346907,6387588.677419355,2744550.580645161,0.42966927259223353,41.87096774193548,41.193548387096776,11.838709677419354,100.35483870967742,0.03225806451612903,0.0,0.0,0.0,0.22841396203306802,0.2022940563086548,31,1153.4193548387098,2306.8387096774195,4943.225806451613,450.93548387096774,901.8709677419355,1932.5806451612905,44713120.741935484,89426241.48387097,191627660.32258067,19211854.064516127,38423708.129032254,82336517.41935484,56.106,3
chokepoint5,2019,9,Malacca Strait,172.13333333333333,172.0,13.823351889873324,0.0803060721719984,65.76666666666667,0.38206816421378775,6683765.133333334,2735693.033333333,0.40930418390823764,43.13333333333333,44.56666666666667,12.7,106.36666666666666,0.0,0.0,0.0,0.0,0.1474562798092209,0.19412062848454129,30,1204.9333333333334,2409.866666666667,5164.0,460.3666666666667,920.7333333333333,1973.0,46786355.93333334,93572711.86666667,200512954.0,19149851.233333334,38299702.46666667,82070791.0,56.115,3
chokepoint5,2019,10,Malacca Strait,170.58064516129033,169.0,12.875750317420696,0.07548189482602903,68.09677419354838,0.3992057488653555,6786033.9677419355,3065873.8387096776,0.45179170238221666,40.96774193548387,42.806451612903224,12.419354838709678,102.48387096774194,0.0,0.0,0.0,0.0,0.08930669800235011,0.2323439099283522,31,1194.0645161290324,2388.129032258065,5117.41935483871,476.67741935483866,953.3548387096773,2042.9032258064515,47502237.77419355,95004475.5483871,203581019.03225806,21461116.870967742,42922233.741935484,91976215.16129033,58.197,3
chokepoint5,2019,11,Malacca Strait,172.4,174.0,14.240786495134321,0.08260316992537309,70.43333333333334,0.4085460170146945,6719730.733333333,2911040.433333333,0.433207899074448,42.53333333333333,41.666666666666664,11.4,101.96666666666667,0.03333333333333333,0.0,0.0,0.0,0.18249856073690265,0.16862376702677315,30,1206.8,2413.6,5172.0,493.03333333333336,986.0666666666667,2113.0,47038115.13333333,94076230.26666667,201591922.0,20377283.03333333,40754566.06666666,87331213.0,58.979,3
chokepoint5,2019,12,Malacca Strait,172.16129032258064,170.0,11.89424727671196,0.06908781442347213,70.45161290322581,0.40921866216975833,6563723.161290322,2832738.064516129,0.43157488439217756,41.064516129032256,42.70967741935484,12.129032258064516,101.70967741935483,0.0,0.0,0.0,0.0,0.09019761299158681,0.21982335623159965,31,1205.1290322580644,2410.258064516129,5164.8387096774195,493.16129032258067,986.3225806451613,2113.548387096774,45946062.129032254,91892124.25806451,196911694.83870968,19829166.451612905,39658332.90322581,84982141.93548387,56.716,3
chokepoint5,2020,1,Malacca Strait,175.58064516129033,175.0,13.573931372422134,0.07730881362209924,71.41935483870968,0.40676097740216793,6655393.548387097,2938649.5483870967,0.44154406903544635,42.58064516129032,43.38709677419355,12.419354838709678,104.16129032258064,0.06451612903225806,0.0,0.03225806451612903,0.0,0.21907657229716893,0.23291492329149235,31,1229.0645161290324,2458.129032258065,5267.41935483871,499.93548387096774,999.8709677419355,2142.5806451612902,46587754.83870968,93175509.67741936,199661806.45161292,20570546.83870968,41141093.67741936,88159486.4516129,60.606,3
chokepoint5,2020,2,Malacca Strait,159.82758620689654,161.0,14.46441190725223,0.09050009607558031,66.86206896551724,0.41833872707659114,6000325.551724138,2940620.4137931033,0.49007681140703163,40.724137931034484,36.37931034482759,10.724137931034482,92.96551724137932,0.06896551724137931,0.0,0.0,0.0,0.19048570857485514,0.219277108433735,29,1118.7931034482758,2237.5862068965516,4794.827586206896,468.0344827586207,936.0689655172414,2005.8620689655172,42002278.862068966,84004557.72413793,180009766.55172414,20584342.896551725,41168685.79310345,88218612.4137931,57.562,3
chokepoint5,2020,3,Malacca Strait,160.4516129032258,159.0,14.981852821947445,0.09337302723771027,66.61290322580645,0.4151588258946522,6311491.0322580645,3075714.7419354836,0.487319830799963,38.03225806451613,39.25806451612903,11.161290322580646,93.83870967741936,0.0,0.03225806451612903,0.0,0.0,0.1587602783048703,0.2984239959328927,31,1123.1612903225805,2246.322580645161,4813.548387096774,466.2903225806451,932.5806451612902,1998.3870967741934,44180437.22580645,88360874.4516129,189344730.96774194,21530003.193548385,43060006.38709677,92271442.25806451,56.15,3
chokepoint5,2020,4,Malacca Strait,154.43333333333334,155.0,13.12981165222824,0.08501928546661928,62.93333333333333,0.4075113317504856,6230152.766666667,3015453.933333333,0.4840096296622111,38.3,37.8,10.733333333333333,91.5,0.0,0.03333333333333333,0.0,0.0,0.15626982448720655,0.28207739307535645,30,1081.0333333333333,2162.0666666666666,4633.0,440.5333333333333,881.0666666666666,1888.0,43611069.36666667,87222138.73333333,186904583.0,21108177.53333333,42216355.06666666,90463618.0,54.859,3
chokepoint5,2020,5,Malacca Strait,154.16129032258064,154.0,14.526061118310883,0.09422638515748846,64.7741935483871,0.420171584013392,6443575.0,3197805.7419354836,0.49627819059070216,35.096774193548384,40.12903225806452,10.580645161290322,89.38709677419355,0.03225806451612903,0.03225806451612903,0.0,0.0,0.19130434782608702,0.30831099195710454,31,1079.1290322580644,2158.258064516129,4624.8387096774195,453.41935483870975,906.8387096774195,1943.2258064516132,45105025.0,90210050.0,193307250.0,22384640.193548385,44769280.38709677,95934172.25806451,57.916,3
chokepoint5,2020,6,Malacca Strait,156.46666666666667,156.5,16.855845877020975,0.1077280307436364,65.63333333333334,0.4194716659565403,6191745.766666667,2856299.3333333335,0.4613075925549549,36.833333333333336,41.666666666666664,9.266666666666667,90.83333333333333,0.0,0.0,0.0,0.0,0.2012779552715655,0.252988047808765,30,1095.2666666666667,2190.5333333333333,4694.0,459.4333333333334,918.8666666666668,1969.0000000000002,43342220.36666667,86684440.73333333,185752373.0,19994095.333333336,39988190.66666667,85688980.0,54.325,3
chokepoint5,2020,7,Malacca Strait,162.03225806451613,164.0,13.736772718917017,0.08477801200207595,64.87096774193549,0.40035835158271954,6646233.29032258,2915941.2580645164,0.4387359171262237,35.32258064516129,48.61290322580645,9.903225806451612,97.16129032258064,0.0,0.03225806451612903,0.0,0.0,0.16339869281045752,0.28012519561815336,31,1134.225806451613,2268.451612903226,4860.967741935484,454.0967741935484,908.1935483870968,1946.1290322580646,46523633.03225806,93047266.06451613,199386998.7096774,20411588.806451615,40823177.61290323,87478237.74193549,56.144,3
chokepoint5,2020,8,Malacca Strait,157.1290322580645,154.0,13.647324366541282,0.08685425074169159,62.41935483870968,0.39724902484089514,6388415.225806451,2727239.6129032257,0.42690393728421877,38.29032258064516,42.096774193548384,10.774193548387096,94.70967741935483,0.03225806451612903,0.0,0.0,0.0,0.18299979368681657,0.2335766423357664,31,1099.9032258064517,2199.8064516129034,4713.870967741936,436.93548387096774,873.8709677419355,1872.5806451612905,44718906.58064516,89437813.16129032,191652456.77419356,19090677.29032258,38181354.58064516,81817188.38709678,55.289,3
chokepoint5,2020,9,Malacca Strait,158.5,157.0,12.998010457838113,0.08200637512831617,63.3,0.39936908517350156,6289488.866666666,2540944.6,0.40399858460146415,39.7,42.233333333333334,9.266666666666667,95.2,0.0,0.03333333333333333,0.0,0.0,0.12529051341643785,0.27807486631016043,30,1109.5,2219.0,4755.0,443.09999999999997,886.1999999999999,1899.0,44026422.06666666,88052844.13333333,188684666.0,17786612.2,35573224.4,76228338.0,52.853,3
chokepoint5,2020,10,Malacca Strait,157.16129032258064,155.0,12.625626780992032,0.08033547418118904,60.903225806451616,0.38752052545155996,6243388.774193549,2559045.129032258,0.4098807909592026,39.96774193548387,41.45161290322581,10.64516129032258,96.25806451612904,0.03225806451612903,0.06451612903225806,0.0,0.0,0.17842848114598686,0.30607853684776765,31,1100.1290322580644,2200.258064516129,4714.8387096774195,426.32258064516134,852.6451612903227,1827.0967741935485,43703721.41935484,87407442.83870968,187301663.22580644,17913315.903225806,35826631.80645161,76771353.87096775,53.887,3
chokepoint5,2020,11,Malacca Strait,162.23333333333332,163.0,13.265676044572333,0.08176911471895829,67.6,0.4166837887815903,6304287.4,2610700.6,0.414115098876996,41.06666666666667,39.666666666666664,9.233333333333333,94.63333333333334,0.0,0.03333333333333333,0.0,0.0,0.15573423614049936,0.305993690851735,30,1135.6333333333332,2271.2666666666664,4867.0,473.19999999999993,946.3999999999999,2027.9999999999998,44130011.800000004,88260023.60000001,189128622.0,18274904.2,36549808.4,78321018.0,53.918,3
chokepoint5,2020,12,Malacca Strait,160.16129032258064,159.0,16.691508368416056,0.10421686997399753,65.7741935483871,0.41067472306143005,6104074.0,2518798.7741935486,0.41264224093507856,42.096774193548384,36.74193548387097,10.580645161290322,94.38709677419355,0.0,0.0,0.0,0.0,0.16840350145894126,0.26940639269406397,31,1121.1290322580644,2242.258064516129,4804.8387096774195,460.41935483870975,920.8387096774195,1973.2258064516132,42728518.0,85457036.0,183122220.0,17631591.41935484,35263182.83870968,75563963.22580646,52.598,3
chokepoint5,2021,1,Malacca Strait,165.58064516129033,163.0,17.713976014338485,0.10698095781112274,68.70967741935483,0.41496201052016357,6290320.645161291,2779735.64516129,0.44190682827902406,41.58064516129032,37.41935483870968,12.258064516129032,96.87096774193549,0.03225806451612903,0.0,0.0,0.0,0.2906644924582144,0.2758620689655173,31,1159.0645161290324,2318.129032258065,4967.41935483871,480.96774193548384,961.9354838709677,2061.290322580645,44032244.51612903,88064489.03225806,188709619.35483873,19458149.51612903,38916299.03225806,83392069.3548387,56.48,3
